Run;Alias;Assay Type;BioProject;BioSample;Center Name;Consent;DATASTORE filetype;DATASTORE provider;DATASTORE region;Description;ENA_checklist;ENA-FIRST-PUBLIC (run);ENA-LAST-UPDATE (run);Experiment;INSDC_center_alias;INSDC_center_name;INSDC_first_public;INSDC_last_update;INSDC_status;Instrument;Lane;Library Name;LibraryLayout;LibrarySelection;LibrarySource;Organism;Platform;pooled;ReleaseDate;sample_code;Sample Name;sample_name;SRA_accession;SRA Study;template_concentration;title;AvgSpotLen;Bases;Bytes
ERR567520;kkennedy_illumina-bias_150;AMPLICON;PRJEB6592;SAMEA2661601;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526509;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;6TD;SAMEA2661601;ERS510815;ERS510815;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;12713652;6396750
ERR567521;kkennedy_illumina-bias_151;AMPLICON;PRJEB6592;SAMEA2661602;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526510;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;6TD;SAMEA2661602;ERS510816;ERS510816;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;7769956;4039819
ERR567522;kkennedy_illumina-bias_152;AMPLICON;PRJEB6592;SAMEA2661603;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526511;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;6TD;SAMEA2661603;ERS510817;ERS510817;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;9999840;5369750
ERR567523;kkennedy_illumina-bias_153;AMPLICON;PRJEB6592;SAMEA2661604;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526512;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;6TD;SAMEA2661604;ERS510818;ERS510818;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;16025346;8198682
ERR567524;kkennedy_illumina-bias_154;AMPLICON;PRJEB6592;SAMEA2661605;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526513;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;6TD;SAMEA2661605;ERS510819;ERS510819;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8639420;4505407
ERR567525;kkennedy_illumina-bias_155;AMPLICON;PRJEB6592;SAMEA2661606;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526514;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;6TD;SAMEA2661606;ERS510820;ERS510820;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8484804;4488938
ERR567526;kkennedy_illumina-bias_156;AMPLICON;PRJEB6592;SAMEA2661607;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526515;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661607;ERS510821;ERS510821;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;18349104;9164979
ERR567527;kkennedy_illumina-bias_157;AMPLICON;PRJEB6592;SAMEA2661608;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526516;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661608;ERS510822;ERS510822;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;16642304;8342485
ERR567528;kkennedy_illumina-bias_158;AMPLICON;PRJEB6592;SAMEA2661609;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526517;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661609;ERS510823;ERS510823;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;11830132;5957308
ERR567529;kkennedy_illumina-bias_159;AMPLICON;PRJEB6592;SAMEA2661610;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526518;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661610;ERS510824;ERS510824;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;6295582;3313813
ERR567530;kkennedy_illumina-bias_160;AMPLICON;PRJEB6592;SAMEA2661611;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526519;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661611;ERS510825;ERS510825;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;23784258;11876893
ERR567531;kkennedy_illumina-bias_161;AMPLICON;PRJEB6592;SAMEA2661612;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526520;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:32Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661612;ERS510826;ERS510826;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8037020;4176775
ERR567532;kkennedy_illumina-bias_162;AMPLICON;PRJEB6592;SAMEA2661613;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526521;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661613;ERS510827;ERS510827;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;9068128;4757746
ERR567533;kkennedy_illumina-bias_163;AMPLICON;PRJEB6592;SAMEA2661614;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526522;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661614;ERS510828;ERS510828;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;10493306;5475946
ERR567534;kkennedy_illumina-bias_164;AMPLICON;PRJEB6592;SAMEA2661615;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526523;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661615;ERS510829;ERS510829;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;7711724;4174926
ERR567535;kkennedy_illumina-bias_165;AMPLICON;PRJEB6592;SAMEA2661616;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 soil metagenome;ERC000011;24/07/2014;16/11/2018;ERX526524;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;soil metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;10AS;SAMEA2661616;ERS510830;ERS510830;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8419042;4397063
ERR567536;kkennedy_illumina-bias_166;AMPLICON;PRJEB6592;SAMEA2661617;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526525;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661617;ERS510831;ERS510831;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;12057036;5895623
ERR567537;kkennedy_illumina-bias_167;AMPLICON;PRJEB6592;SAMEA2661618;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526526;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661618;ERS510832;ERS510832;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;17526828;8450576
ERR567538;kkennedy_illumina-bias_168;AMPLICON;PRJEB6592;SAMEA2661619;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526527;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661619;ERS510833;ERS510833;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;13935520;6591434
ERR567539;kkennedy_illumina-bias_169;AMPLICON;PRJEB6592;SAMEA2661620;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526528;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661620;ERS510834;ERS510834;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;15594128;7426769
ERR567540;kkennedy_illumina-bias_170;AMPLICON;PRJEB6592;SAMEA2661621;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526529;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661621;ERS510835;ERS510835;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;10279956;4901289
ERR567541;kkennedy_illumina-bias_171;AMPLICON;PRJEB6592;SAMEA2661622;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526530;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661622;ERS510836;ERS510836;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;15145842;7454012
ERR567542;kkennedy_illumina-bias_172;AMPLICON;PRJEB6592;SAMEA2661623;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526531;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661623;ERS510837;ERS510837;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;28402658;13656484
ERR567543;kkennedy_illumina-bias_173;AMPLICON;PRJEB6592;SAMEA2661624;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526532;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661624;ERS510838;ERS510838;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;7499880;3736885
ERR567544;kkennedy_illumina-bias_174;AMPLICON;PRJEB6592;SAMEA2661625;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526533;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661625;ERS510839;ERS510839;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8365830;4055264
ERR567545;kkennedy_illumina-bias_175;AMPLICON;PRJEB6592;SAMEA2661626;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526534;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;S3;SAMEA2661626;ERS510840;ERS510840;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8333200;4068176
ERR567546;kkennedy_illumina-bias_176;AMPLICON;PRJEB6592;SAMEA2661627;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526535;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;pooled;2014-07-24T00:00:00Z;SX;SAMEA2661627;ERS510841;ERS510841;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;22842506;10900007
ERR567547;kkennedy_illumina-bias_177;AMPLICON;PRJEB6592;SAMEA2661628;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526536;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;pooled;2014-07-24T00:00:00Z;SX;SAMEA2661628;ERS510842;ERS510842;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;21296848;10263850
ERR567548;kkennedy_illumina-bias_178;AMPLICON;PRJEB6592;SAMEA2661629;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526537;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;pooled;2014-07-24T00:00:00Z;SX;SAMEA2661629;ERS510843;ERS510843;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;18185954;8734256
ERR567549;kkennedy_illumina-bias_179;AMPLICON;PRJEB6592;SAMEA2661630;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526538;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;pooled;2014-07-24T00:00:00Z;SX;SAMEA2661630;ERS510844;ERS510844;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8761908;4235785
ERR567550;kkennedy_illumina-bias_180;AMPLICON;PRJEB6592;SAMEA2661631;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526539;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;pooled;2014-07-24T00:00:00Z;SX;SAMEA2661631;ERS510845;ERS510845;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;8697150;4220082
ERR567551;kkennedy_illumina-bias_181;AMPLICON;PRJEB6592;SAMEA2661632;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526540;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;pooled;2014-07-24T00:00:00Z;SX;SAMEA2661632;ERS510846;ERS510846;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;6401504;3139444
ERR567552;kkennedy_illumina-bias_182;AMPLICON;PRJEB6592;SAMEA2661633;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526541;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;SX;SAMEA2661633;ERS510847;ERS510847;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;16359678;7769188
ERR567553;kkennedy_illumina-bias_183;AMPLICON;PRJEB6592;SAMEA2661634;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526542;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;SX;SAMEA2661634;ERS510848;ERS510848;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;18129228;8585513
ERR567554;kkennedy_illumina-bias_184;AMPLICON;PRJEB6592;SAMEA2661635;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526543;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;SX;SAMEA2661635;ERS510849;ERS510849;ERP006140;high;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;13335630;6449106
ERR567555;kkennedy_illumina-bias_185;AMPLICON;PRJEB6592;SAMEA2661636;UNIVERSITY OF WATERLOO;public;fastq,sra;ena,gs,ncbi,s3;ena,gs.US,ncbi.public,s3.us-east-1;16S rRNA V3-V4 gut metagenome;ERC000011;24/07/2014;16/11/2018;ERX526544;UNIVERSITY OF WATERLOO;UNIVERSITY OF WATERLOO;2014-07-24T10:51:05Z;2014-07-21T18:46:33Z;public;Illumina MiSeq;2;unspecified;PAIRED;PCR;METAGENOMIC;gut metagenome;ILLUMINA;not-pooled;2014-07-24T00:00:00Z;SX;SAMEA2661636;ERS510850;ERS510850;ERP006140;low;16S rRNA V3-V4 regions for evaluating bias in Illumina-based bacterial gene profiles;502;12448596;6002061
